id,nama_lokasi,provider,alamat,kabupaten_kota,provinsi,latitude,longitude,type_charge,watt,jumlah_charger,jumlah_konektor,nama_chargerbox
1876,SPKLU Universitas Pelita Harapan,Other/General,"Jl. M.H. Thamrin Boulevard No. 1100, Klp. Dua, Kec. Kelapa Dua, Kabupaten Tangerang, Banten",Kab Tangerang,Banten,-6.229616,106.610202,ultrafast,120 kW,1,2,CS Energy DC 120 kW
1877,SPKLU HOEGENG POSPOL GADOG,Other/General,Jalan Raya Puncak - Cianjur No. 57 Pandansari Kec. Ciawi Kabupaten Bogor,Kab Bogor,Jawa Barat,-6.655357,106.858832,ultrafast,120 kW,2,2,1. BENY DC 120 KW
1877,SPKLU HOEGENG POSPOL GADOG,Other/General,Jalan Raya Puncak - Cianjur No. 57 Pandansari Kec. Ciawi Kabupaten Bogor,Kab Bogor,Jawa Barat,-6.655357,106.858832,ultrafast,120 kW,2,2,2. BENY DC 120 KW
1878,SPKLU DAYA+ ULP Bogor Kota,Daya+,"Jl. Kapten Muslihat No.2, Paledang, Kecamatan Bogor Tengah, Kota Bogor, Jawa Barat 16122",Kota Bogor,Jawa Barat,-6.596175,106.790009,ultrafast,120 kW,1,2,CS Energy DC 120 kW
1879,SPKLU EVCITY PLN UP3 LENTENG AGUNG,SPKLU PLN,Jl. Duren Tiga Raya,Kota ADM Jakarta Selatan,DKI Jakarta ,-6.254284,106.83529,ultrafast,120 kW,1,2,EV City DC 120 kW
1880,SPKLU NISCALA PLN UP3 PONDOK KOPI,SPKLU PLN,"Jl. Raden Inten II No.10, Kalimalang, RT.4/RW.7, Duren Sawit, Jakarta Timur, DKI Jakarta 13930",Kota ADM Jakarta Timur,DKI Jakarta ,-6.242994,106.920621,ultrafast,120 kW,1,2,CS Energy DC 120 kW
1881,SPKLU DAYA+ PLN UP3 BEKASI 120kW,SPKLU PLN,"Jl. Cut Mutia No.44, RT.006/RW.007, Margahayu, Kec. Bekasi Tim., Kota Bks, Jawa Barat 17113",Kota Bekasi,Jawa Barat,-6.252847,107.010401,ultrafast,120 kW,5,2,2. CS Energy DC 120 kW
1881,SPKLU DAYA+ PLN UP3 BEKASI 120kW,SPKLU PLN,"Jl. Cut Mutia No.44, RT.006/RW.007, Margahayu, Kec. Bekasi Tim., Kota Bks, Jawa Barat 17113",Kota Bekasi,Jawa Barat,-6.252847,107.010401,ultrafast,120 kW,5,2,1. CS Energy DC 120 kW
1881,SPKLU DAYA+ PLN UP3 BEKASI 120kW,SPKLU PLN,"Jl. Cut Mutia No.44, RT.006/RW.007, Margahayu, Kec. Bekasi Tim., Kota Bks, Jawa Barat 17113",Kota Bekasi,Jawa Barat,-6.252847,107.010401,ultrafast,120 kW,5,2,1. LEISN DC Charger 120 kW
1881,SPKLU DAYA+ PLN UP3 BEKASI 120kW,SPKLU PLN,"Jl. Cut Mutia No.44, RT.006/RW.007, Margahayu, Kec. Bekasi Tim., Kota Bks, Jawa Barat 17113",Kota Bekasi,Jawa Barat,-6.252847,107.010401,ultrafast,120 kW,5,2,2. LEISN DC Charger 120 kW
1881,SPKLU DAYA+ PLN UP3 BEKASI 120kW,SPKLU PLN,"Jl. Cut Mutia No.44, RT.006/RW.007, Margahayu, Kec. Bekasi Tim., Kota Bks, Jawa Barat 17113",Kota Bekasi,Jawa Barat,-6.252847,107.010401,ultrafast,120 kW,5,2,3. LEISN DC Charger 120 kW
1882,SPKLU DAYA+ PLN ULP BEKASI KOTA 120kW,SPKLU PLN,"Jl. Ahmad Yani No.14, RT.004/RW.005, Marga Jaya, Kec. Bekasi Sel., Kota Bks, Jawa Barat 17144",Kota Bekasi,Jawa Barat,-6.239109,106.993489,ultrafast,120 kW,1,2,CS Energy DC 120 kW
1883,SPKLU HVT PLN ULP CIPAYUNG,SPKLU PLN,"Jl. Raya Puncak - Cianjur, Cipayung Datar, Kec. Megamendung, Kabupaten Bogor, Jawa Barat 16770",Kab Bogor,Jawa Barat,-6.650524,106.89581,ultrafast,120 kW,1,2,Teison DC 120 kW
1884,SPKLU HVT PLN PUSAT,SPKLU PLN,"Jalan Trunojoyo Blok M – I No 135 Kebayoran Baru, Jakarta",Kota ADM Jakarta Selatan,DKI Jakarta ,-6.239839,106.803782,ultrafast,200 kW,1,2,Teison DC 200 kW
1885,SPKLU (ARISTA POWER) BYD CIKOKOL,Arista Power,"Jl. Hatrono Raya RT 02/05 Babakan, Kec Tangerang, Kota Tangerang",Kota Tangerang,Banten,-6.195356,106.63736,ultrafast,120 kW,1,2,INFYPOWER DC 120 kW
1886,SPKLU CENTER DAYA+ PLN UP3 BULUNGAN,SPKLU PLN,Jalan Sisingamangaraja No.1,Kota ADM Jakarta Selatan,DKI Jakarta ,-6.2394543,106.7976895,ultrafast,180 kW,2,2,CS Energy DC 120 kW
1886,SPKLU CENTER DAYA+ PLN UP3 BULUNGAN,SPKLU PLN,Jalan Sisingamangaraja No.1,Kota ADM Jakarta Selatan,DKI Jakarta ,-6.2394543,106.7976895,ultrafast,180 kW,2,2,LEISN DC Charger 180 kW
1887,SPKLU HVT Rest Area KM 229B,HVT,"Jl. Tol Kanci - Pejagan No.KM 229B, Jatirenggang, Kec. Pabuaran, Kab. Cirebon, Jawa Barat",Kab Cirebon,Jawa Barat,-6.884346,108.707599,ultrafast,120 kW,2,2,1. Teison DC 120 kW
1887,SPKLU HVT Rest Area KM 229B,HVT,"Jl. Tol Kanci - Pejagan No.KM 229B, Jatirenggang, Kec. Pabuaran, Kab. Cirebon, Jawa Barat",Kab Cirebon,Jawa Barat,-6.884346,108.707599,ultrafast,120 kW,2,2,2. Teison DC 120 kW
1888,SPKLU REST AREA KM 19A,Other/General,"Jl Tol KM 19A Tol Yogyakarta - Solo Mlandang, Manjungan, Kabupaten Klaten, Jawa Tengah 57466",Kab Klaten,Jawa Tengah,-7.662059,110.613568,fast,60 kW,2,2,Autel MaxiCharger DC Compact
1888,SPKLU REST AREA KM 19A,Other/General,"Jl Tol KM 19A Tol Yogyakarta - Solo Mlandang, Manjungan, Kabupaten Klaten, Jawa Tengah 57466",Kab Klaten,Jawa Tengah,-7.662059,110.613568,fast,60 kW,2,3,Proteksindo DC EVDX-60
1889,SPKLU REST AREA KM 343A,Other/General,"Jl Pemalang Batang Toll Road KM 343 A P Area Sawah, Candiareng, Warungasem, Batang, Jawa Tengah 51252",Kab Batang,Jawa Tengah,-6.945319,109.714678,ultrafast,200 kW,4,2,1. Delta DC 200 kW City Charger
1889,SPKLU REST AREA KM 343A,Other/General,"Jl Pemalang Batang Toll Road KM 343 A P Area Sawah, Candiareng, Warungasem, Batang, Jawa Tengah 51252",Kab Batang,Jawa Tengah,-6.945319,109.714678,ultrafast,200 kW,4,4,Delta Ultra Fast Charger
1889,SPKLU REST AREA KM 343A,Other/General,"Jl Pemalang Batang Toll Road KM 343 A P Area Sawah, Candiareng, Warungasem, Batang, Jawa Tengah 51252",Kab Batang,Jawa Tengah,-6.945319,109.714678,ultrafast,200 kW,4,2,2. Delta DC 50 kW City Charger
1889,SPKLU REST AREA KM 343A,Other/General,"Jl Pemalang Batang Toll Road KM 343 A P Area Sawah, Candiareng, Warungasem, Batang, Jawa Tengah 51252",Kab Batang,Jawa Tengah,-6.945319,109.714678,ultrafast,200 kW,4,2,EV Power 120 DC
1890,SPKLU HVT Rest Area KM 6 Jakarta - Cikampek,HVT,"Jalan Tol Jakarta - Bekasi Timur, Jatibening Baru, Pondokgede, Kota Bekasi, Jawa Barat",Kota Bekasi,Jawa Barat,-6.25868,106.928259,ultrafast,200 kW,2,2,1. Teison DC 200 kW
1890,SPKLU HVT Rest Area KM 6 Jakarta - Cikampek,HVT,"Jalan Tol Jakarta - Bekasi Timur, Jatibening Baru, Pondokgede, Kota Bekasi, Jawa Barat",Kota Bekasi,Jawa Barat,-6.25868,106.928259,ultrafast,200 kW,2,2,2. Teison DC 200 kW
1891,SPKLU EVCITY Rest Area KM 343A,Evcity,"Jl Pemalang Batang Toll Road KM 343 A P Area Sawah, Candiareng, Warungasem, Batang, Jawa Tengah 51252",Kab Batang,Jawa Tengah,-6.945319,109.714678,ultrafast,120 kW,1,2,EV City DC 120 kW
1892,SPKLU APARTEMEN TAMAN RASUNA,Other/General,"Jl. Epicentrum Boulevard Tim. No.17, RT.17/RW.1, Menteng Atas, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus IbuKota Jakarta Pusat 12960",Kota ADM Jakarta Selatan,DKI Jakarta ,-6.218448,106.836116,ultrafast,120 kW,2,2,1. EV City DC 120 kW
1892,SPKLU APARTEMEN TAMAN RASUNA,Other/General,"Jl. Epicentrum Boulevard Tim. No.17, RT.17/RW.1, Menteng Atas, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus IbuKota Jakarta Pusat 12960",Kota ADM Jakarta Selatan,DKI Jakarta ,-6.218448,106.836116,ultrafast,120 kW,2,2,2. EV City DC 120 kW
1893,SPKLU PADMA PIAZZA SEMARANG,Other/General,"Padma Piazza, Jl Tambakharjo, Kel. Tambakharjo, Semarang Barat, Semarang, Jawa Tengah",Kota Semarang,Jawa Tengah,-6.974705,110.366396,fast,60 kW,2,2,1. Winline DC 60 kW
1893,SPKLU PADMA PIAZZA SEMARANG,Other/General,"Padma Piazza, Jl Tambakharjo, Kel. Tambakharjo, Semarang Barat, Semarang, Jawa Tengah",Kota Semarang,Jawa Tengah,-6.974705,110.366396,fast,60 kW,2,1,1. Winline DC 30 kW
1894,SPKLU ESDM PROV KALTIM,Other/General,"Jl. MT. Haryono No.22, Air Putih, Kec. Samarinda Ulu, Kota Samarinda, Kalimantan Timur 75124",Kota Samarinda,Kalimantan Timur,-0.487513,117.121446,medium,30 kW,1,2,PHIHONG DC Wall Mount
1895,SPKLU UCI BENY CHERY TRIMEGAH BSD,Other/General,"Jalan Pahlawan Seribu Commercial Business District Lot VIII no 1 Kelurahan Lengkong Gudang, Kecamatan Serpong, BSD City, Kota Tangerang Selatan, Banten 15310",Kota Tangerang Selatan,Banten,-6.296249,106.666991,ultrafast,120 kW,2,2,1. BENY DC 120 KW
1895,SPKLU UCI BENY CHERY TRIMEGAH BSD,Other/General,"Jalan Pahlawan Seribu Commercial Business District Lot VIII no 1 Kelurahan Lengkong Gudang, Kecamatan Serpong, BSD City, Kota Tangerang Selatan, Banten 15310",Kota Tangerang Selatan,Banten,-6.296249,106.666991,ultrafast,120 kW,2,2,2. BENY DC 120 KW
1896,SPKLU DAYA+ CENTER UP3 BANDUNG,Daya+,"Jl. Soekarno Hatta No.436, Ciseureuh, Kec. Regol, Kota Bandung, Jawa Barat 40255",Kota Bandung,Jawa Barat,-6.948859,107.611765,ultrafast,120 kW,2,2,LIVOLTEK DC 120 KW
1896,SPKLU DAYA+ CENTER UP3 BANDUNG,Daya+,"Jl. Soekarno Hatta No.436, Ciseureuh, Kec. Regol, Kota Bandung, Jawa Barat 40255",Kota Bandung,Jawa Barat,-6.948859,107.611765,ultrafast,120 kW,2,2,LIVOLTEK DC 120 KW
1897,SPKLU CLUSTER VENICE,Other/General,"Jl Venice 1 RT17 RT007, Kel. Kapuk Muara, Kec. Penjaringan, Jakarta Utara",Kota ADM Jakarta Utara,DKI Jakarta ,-6.104976,106.763076,medium,22 kW,2,1,1. Teison 22 KW
1897,SPKLU CLUSTER VENICE,Other/General,"Jl Venice 1 RT17 RT007, Kel. Kapuk Muara, Kec. Penjaringan, Jakarta Utara",Kota ADM Jakarta Utara,DKI Jakarta ,-6.104976,106.763076,medium,22 kW,2,1,2. Teison 22 KW
1898,SPKLU EVCITY UP3 Purwokerto,Evcity,"Jl. Jend. Sudirman No.141, Purwokerto, Sokanegara, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53115",Kab Banyumas,Jawa Tengah,-7.425216,109.231556,ultrafast,120 kW,1,2,EV City DC 120 kW
1899,SPKLU KANTOR PLN ULP BATUSANGKAR,SPKLU PLN,"Jl. Bundo Kanduang No.2, Baringin, Kec. Lima Kaum, Kabupaten Tanah Datar, Sumatera Barat 27211",Kab Tanah Datar,Sumatera Barat,-0.449627,100.59953,standard,7 kW,1,1,Altro AC Charger
1900,SPKLU DAYA+ PLN UP3 BOGOR,SPKLU PLN,"Jalan Raya Pajajaran No. 233, Bantarjati, Kec. Bogor Utara, Kota Bogor, Jawa Barat 16153",Kota Bogor,Jawa Barat,-6.5721287,106.808797,ultrafast,180 kW,1,2,LEISN DC Charger 180 kW
1901,SPKLU CV Multi Arta Kencana,Other/General,Perumahan Ruko Citraland Driyorejo CBD N7/1,Kab Gresik,Jawa Timur,-7.338483,112.632632,fast,60 kW,2,1,Delta AC Max
1901,SPKLU CV Multi Arta Kencana,Other/General,Perumahan Ruko Citraland Driyorejo CBD N7/1,Kab Gresik,Jawa Timur,-7.338483,112.632632,fast,60 kW,2,2,EV Power 60
1902,SPKLU DAYA+ UNIKA ATMAJAYA,Daya+,"Jl. Raya Cisauk Lapan, Sampora, Kec. Cisauk, Kabupaten Tangerang Banten 15345",Kab Tangerang,Banten,-6.318393,106.6507,ultrafast,120 kW,1,2,Livoltek DC 120 kW
1903,SPKLU BALAI PRAJURIT CILANDAK,Other/General,"Jl. Raya Cilandak KKO No.3, RT.12/RW.5, Cilandak Tim., Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus IbuKota Jakarta Pusat 12430",Kota ADM Jakarta Selatan,DKI Jakarta ,-6.304168,106.813493,ultrafast,120 kW,2,2,1. BENY DC 120 KW
1903,SPKLU BALAI PRAJURIT CILANDAK,Other/General,"Jl. Raya Cilandak KKO No.3, RT.12/RW.5, Cilandak Tim., Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus IbuKota Jakarta Pusat 12430",Kota ADM Jakarta Selatan,DKI Jakarta ,-6.304168,106.813493,ultrafast,120 kW,2,2,2. BENY DC 120 KW
1904,SPKLU HVT PLN UP3 Semarang,SPKLU PLN,"Jl. Pemuda No.93, Sekayu, Kec. Semarang Tengah, Kota Semarang, Jawa Tengah 50132",Kota Semarang,Jawa Tengah,-6.977349,110.416142,ultrafast,120 kW,1,2,Teison DC 120 kW
1905,SPKLU KEJARI KARANGASEM,Other/General,"Jl. Kapten Jaya Tirta No.1, Karangasem, Kec. Karangasem, Kabupaten Karangasem, Bali 80811",Kab Karangasem,Bali,-8.438254,115.612917,medium,22 kW,1,1,CS AC Charger
1906,SPKLU PADUPPA RESORT,Other/General,"PADUPPA RESORT kawasan wisata pantai tanjung desa, Bira, Bontobahari, Bulukumba Regency, South Sulawesi",Kab Bulukumba,Sulawesi Selatan,-5.61006,120.452763,medium,22 kW,1,1,Chargecore AC-22
1907,SPKLU EVCITY SEMAWANG SANUR,Evcity,"JL Danau Poso, Sanur, Denpasar Selatan, Kota Denpasar, Bali",Kota Denpasar,Bali,-8.705046,115.259995,ultrafast,120 kW,1,2,EV City DC 120 kW
1908,SPKLU Anaya Azana Boutique Hotel Tawangmangu,Other/General,"Jl. Raya Solo - Tawangmangu, Gedangan, Salam, Karangpandan, Kec. Karanganyar, Kabupaten Karanganyar, Jawa Tengah",Kab Karanganyar,Jawa Tengah,-7.625593,111.086749,ultrafast,120 kW,1,2,Titan V5 Hyperion 120kW
1909,SPKLU Universitas Islam Kadiri,Other/General,"Jl. Sersan Suharmaji No 38, Manisrenggo , Kec Kota, Kota Kediri",Kota Kediri,Jawa Timur,-7.845011,112.006424,medium,22 kW,2,1,1. Zerova 22 KW
1909,SPKLU Universitas Islam Kadiri,Other/General,"Jl. Sersan Suharmaji No 38, Manisrenggo , Kec Kota, Kota Kediri",Kota Kediri,Jawa Timur,-7.845011,112.006424,medium,22 kW,2,1,2. Zerova 22 KW
1910,SPKLU EVCITY TOHPATI,Evcity,"Jl. Merak No.2, Kesiman Kertalangu, Kec. Denpasar Tim., Kota Denpasar, Bali 80237",Kota Denpasar,Bali,-8.63742,115.256023,ultrafast,120 kW,1,2,EV City DC 120 kW
1911,SPKLU PLN BBN,SPKLU PLN,"Jl. Hj. Tutty Alawiyah No.10, Kalibata, Kec. Pancoran, Kota Jakarta Selatan",Kota ADM Jakarta Selatan,DKI Jakarta ,-6.26257,106.829801,medium,22 kW,2,1,1. Teison 22 KW
1911,SPKLU PLN BBN,SPKLU PLN,"Jl. Hj. Tutty Alawiyah No.10, Kalibata, Kec. Pancoran, Kota Jakarta Selatan",Kota ADM Jakarta Selatan,DKI Jakarta ,-6.26257,106.829801,medium,22 kW,2,1,2. Teison 22 KW
1912,SPKLU CENTER KRAPYAK,Other/General,"Jl. Siliwangi No.381, Krapyak, Kec. Semarang Barat, Kota Semarang, Jawa Tengah 50145",Kota Semarang,Jawa Tengah,-6.986839,110.363754,ultrafast,180 kW,5,2,CS Energy DC 180 kW
1912,SPKLU CENTER KRAPYAK,Other/General,"Jl. Siliwangi No.381, Krapyak, Kec. Semarang Barat, Kota Semarang, Jawa Tengah 50145",Kota Semarang,Jawa Tengah,-6.986839,110.363754,ultrafast,180 kW,5,2,1. LEISN DC Charger 120 kW
1912,SPKLU CENTER KRAPYAK,Other/General,"Jl. Siliwangi No.381, Krapyak, Kec. Semarang Barat, Kota Semarang, Jawa Tengah 50145",Kota Semarang,Jawa Tengah,-6.986839,110.363754,ultrafast,180 kW,5,2,2. LEISN DC Charger 120 kW
1912,SPKLU CENTER KRAPYAK,Other/General,"Jl. Siliwangi No.381, Krapyak, Kec. Semarang Barat, Kota Semarang, Jawa Tengah 50145",Kota Semarang,Jawa Tengah,-6.986839,110.363754,ultrafast,180 kW,5,2,1. Livoltek DC 120 kW
1912,SPKLU CENTER KRAPYAK,Other/General,"Jl. Siliwangi No.381, Krapyak, Kec. Semarang Barat, Kota Semarang, Jawa Tengah 50145",Kota Semarang,Jawa Tengah,-6.986839,110.363754,ultrafast,180 kW,5,2,2. Livoltek DC 120 kW
1913,SPKLU DAYA+ ULP Bandung Utara,Daya+,"Jl. Sukaasih No.2, Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Barat 40141",Kab Bandung,Jawa Barat,-6.878957,107.597197,ultrafast,120 kW,1,2,LEISN DC Charger 120 kW
1914,SPKLU 3POINT CAFE & RESTO,Other/General,"Jl. Tebet Raya No.90, RT.1/RW.3, Tebet Tim., Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus IbuKota Jakarta Pusat 12820",Kota ADM Jakarta Selatan,DKI Jakarta ,-6.227478,106.857337,medium,22 kW,2,1,1. Teison 22 KW
1914,SPKLU 3POINT CAFE & RESTO,Other/General,"Jl. Tebet Raya No.90, RT.1/RW.3, Tebet Tim., Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus IbuKota Jakarta Pusat 12820",Kota ADM Jakarta Selatan,DKI Jakarta ,-6.227478,106.857337,medium,22 kW,2,1,2. Teison 22 KW
1915,SPKLU RSU FATMAWATI Parkir Masjid,Other/General,"Jl. Bougenville RSUP Fatmawati No.74 4, RT.4/RW.9, Cilandak Bar., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus IbuKota Jakarta Pusat 12430",Kota ADM Jakarta Selatan,DKI Jakarta ,-6.296724,106.796872,medium,22 kW,1,1,Teison 22 KW
1916,SPKLU Kantor Walikota Payakumbuh,Other/General,"Jl. Veteran No.70, Balai Baru, Kec. Payakumbuh Utara, Kota Payakumbuh, Sumatera Barat 26211",Kota Payakumbuh,Sumatera Barat,-0.222221,100.631637,medium,22 kW,1,1,Delta AC Max
1917,SPKLU PLN UNIVERSITAS PADJADJARAN JATINANGOR,SPKLU PLN,"Jl. Raya Jatinangor, Cikeruh, Kec. Jatinangor, Kabupaten Sumedang, Jawa Barat 45363",Kab Sumedang,Jawa Barat,-6.92133,107.77143,fast,60 kW,1,3,Proteksindo DC EVDX-60
1918,SPKLU HOTEL SHERATON SENGGIGI,Other/General,"Jln Raya Senggigi km 8 Senggigi, Kabupaten Lombok Barat NTB",Kota Mataram,Nusa Tenggara Barat,-8.494561,116.044617,medium,22 kW,1,1,Chargecore AC-22
1919,SPKLU UCI BENY GARDENS SWG,Other/General,"Garden at Candi Sawangan Jl. Raya Parung - Ciputat No.52ab, Serua, Kec. Bojongsari Kota Depok, Jawa Barat 16517",Kota Depok,Jawa Barat,-6.3789,106.7457,ultrafast,120 kW,2,2,1. BENY DC 120 KW
1919,SPKLU UCI BENY GARDENS SWG,Other/General,"Garden at Candi Sawangan Jl. Raya Parung - Ciputat No.52ab, Serua, Kec. Bojongsari Kota Depok, Jawa Barat 16517",Kota Depok,Jawa Barat,-6.3789,106.7457,ultrafast,120 kW,2,2,2. BENY DC 120 KW
1920,KERAMAS AERO PARK,Other/General,"Jl. Bay Pass Ida Bagus Mantra, Keramas, Medahan, Kec. Blahbatuh, Kabupaten Gianyar, Bali",Kab Gianyar,Bali,-8.594948,115.337781,medium,22 kW,2,1,Teison 22 KW
1920,KERAMAS AERO PARK,Other/General,"Jl. Bay Pass Ida Bagus Mantra, Keramas, Medahan, Kec. Blahbatuh, Kabupaten Gianyar, Bali",Kab Gianyar,Bali,-8.594948,115.337781,medium,22 kW,2,1,Teison 22 KW
1921,SPKLU Kenak Medika,Other/General,"Mas, Ubud, Gianyar Regency, Bali 80571",Kab Gianyar,Bali,-8.533124,115.2722,medium,22 kW,2,1,Chargecore AC-22
1921,SPKLU Kenak Medika,Other/General,"Mas, Ubud, Gianyar Regency, Bali 80571",Kab Gianyar,Bali,-8.533124,115.2722,medium,22 kW,2,1,Chargecore AC-22
1922,SPKLU HVT ALOHA PIK 2,HVT,"Jl. Laksamana Yos Sudarso PIK 2, Dadap, Kec. Kosambi, Kabupaten Tangerang, Banten 15213",Kab Tangerang,Banten,-6.073033,106.715168,ultrafast,200 kW,1,2,Teison DC 200 kW
1923,SPKLU ULP KAMPAR,Other/General,"Jl. Raya Pekanbaru - Bangkinang, Pulau Tinggi, Kec. Kampar, Kabupaten Kampar, Riau 28461",Kab Kampar,Riau,0.353897,101.177664,medium,30 kW,1,1,CS Energy DC 30 kW
1924,SPKLU UCI BENNY ASTON PUNCAK,Other/General,"Jl. Raya Puncak - Gadog No.54, Ciloto, Kec. Cipanas, Kabupaten Cianjur, Jawa Barat 43253",Kab Cianjur,Jawa Barat,-6.712701,107.010887,ultrafast,120 kW,2,2,1. BENY DC 120 KW
1924,SPKLU UCI BENNY ASTON PUNCAK,Other/General,"Jl. Raya Puncak - Gadog No.54, Ciloto, Kec. Cipanas, Kabupaten Cianjur, Jawa Barat 43253",Kab Cianjur,Jawa Barat,-6.712701,107.010887,ultrafast,120 kW,2,2,2. BENY DC 120 KW
1925,SPKLU Waron Hospital,Other/General,"Jl. Kaliwaron no 100, Kelurahan Mojo, Kec Gubeng, Kota Surabaya",Kota Surabaya,Jawa Timur,-7.263846,112.771337,medium,22 kW,2,1,1. Chargecore AC-22
1925,SPKLU Waron Hospital,Other/General,"Jl. Kaliwaron no 100, Kelurahan Mojo, Kec Gubeng, Kota Surabaya",Kota Surabaya,Jawa Timur,-7.263846,112.771337,medium,22 kW,2,1,2. Chargecore AC-22
1926,SPKLU MASJID AL MUSABBIHIN,Other/General,"Taman setia budi indah blok c no 99, kel. Tanjung Rejo, Kec. Medan Sunggal, Kota Medan",Kota Medan,Sumatera Utara,3.56848,98.63889,medium,22 kW,1,1,Chargecore AC-22
1927,SPKLU APARTEMEN SENAYAN RESIDENCE,Other/General,"Jl. Patal Senayan 1 No.5, RT.1/RW.7, Grogol Utara, Kec. Kebayoran Lama, Kota Jakarta Selatan, Daerah Khusus IbuKota Jakarta Pusat 12210",Kota ADM Jakarta Selatan,DKI Jakarta ,-6.222672,106.794617,medium,22 kW,2,1,1. Chargecore AC-22
1927,SPKLU APARTEMEN SENAYAN RESIDENCE,Other/General,"Jl. Patal Senayan 1 No.5, RT.1/RW.7, Grogol Utara, Kec. Kebayoran Lama, Kota Jakarta Selatan, Daerah Khusus IbuKota Jakarta Pusat 12210",Kota ADM Jakarta Selatan,DKI Jakarta ,-6.222672,106.794617,medium,22 kW,2,1,2. Chargecore AC-22
1928,SPKLU ULP KUALA SIMPANG,Other/General,"Jl. Ir. H. Juanda Dalam, Dalam, Karang Baru, Kabupaten Aceh Tamiang, Aceh",Kab Aceh Tamiang,Aceh,4.288728,98.051095,medium,22 kW,1,1,Delta AC Max
1929,SPKLU VOKSEL TAMAN PANAS DINGIN CAFÉ CIBINONG,Other/General,"JL Darma Putra No.18, Cilodong, Kec. Cibinong, Kota Depok, Jawa Barat 16916",Kota Depok,Jawa Barat,-6.436056,106.851302,ultrafast,120 kW,1,2,VOKSEL DC Charger 120 kW
1930,SPKLU MANTOS 3,Other/General,"Jl. Pierre Tendean, Wenang Utara, Kec. Sario, Kota Manado, Sulawesi Utara",Kab Manado,Sulawesi Utara,1.470073,124.831188,ultrafast,100 kW,1,2,Chargecore DC-100
1931,SPKLU PLN ULP GONDANGLEGI,SPKLU PLN,JL DIPONEGORO KRAJAN SATU KEC GONDANGLEGI,Kab Malang,Jawa Timur,-8.176519,112.636072,medium,22 kW,1,1,Chargecore AC-22
1932,SPKLU PLN KAKUTA BINJAI,SPKLU PLN,"Jl. Pertamina, Cengkeh Turi, Kec. Binjai Utara, Kota Binjai, Sumatera Utara 20747",Kota Binjai,Sumatera Utara,3.663135,98.496717,medium,22 kW,1,1,Chargecore AC-22
1933,SPKLU KANTOR PLN ULP BINJAI BARAT,SPKLU PLN,"Jl. Jenderal Gatot Subroto No.120, Suka Ramai, Kec. Binjai Bar., Kota Binjai, Sumatera Utara 20743",Kota Binjai,Sumatera Utara,3.60656,98.470386,medium,22 kW,1,1,Chargecore AC-22
1934,SPKLU KANTOR PLN ULP BINJAI TIMUR,SPKLU PLN,"Jl. Medan - Binjai No.KM.16, RW.5, Sei Semayang, Kec. Medan Sunggal, Kabupaten Deli Serdang, Sumatera Utara 20351",Kab Deli Serdang,Sumatera Utara,3.602515,98.540009,medium,22 kW,1,1,CS AC Charger
1935,SPKLU CLUSTER JOHAR GOLF,Other/General,"JL. Johar Golf Raya, Kamal Muara, Kecamatan Penjaringan, Jakarta Utara",Kota ADM Jakarta Utara,DKI Jakarta ,-6.108113,106.743378,medium,22 kW,2,1,1. Teison 22 KW
1935,SPKLU CLUSTER JOHAR GOLF,Other/General,"JL. Johar Golf Raya, Kamal Muara, Kecamatan Penjaringan, Jakarta Utara",Kota ADM Jakarta Utara,DKI Jakarta ,-6.108113,106.743378,medium,22 kW,2,1,2. Teison 22 KW
1936,SPKLU CLUSTER JOHAR HIJAU,Other/General,"JL. Johar Hijau Raya, Kamal Muara, Kecamatan Penjaringan, Jakarta Utara",Kota ADM Jakarta Utara,DKI Jakarta ,-6.107999,106.743389,medium,22 kW,2,1,1. Teison 22 KW
1936,SPKLU CLUSTER JOHAR HIJAU,Other/General,"JL. Johar Hijau Raya, Kamal Muara, Kecamatan Penjaringan, Jakarta Utara",Kota ADM Jakarta Utara,DKI Jakarta ,-6.107999,106.743389,medium,22 kW,2,1,2. Teison 22 KW
1937,SPKLU GUEST HOUSE UB,Other/General,"JI. MT Haryono No. 169, Ketawang gede, Kec Lowokwaru, Kota Malang",Kota Malang,Jawa Timur,-7.950841,112.61501,medium,22 kW,1,1,Chargecore AC-22
1938,SPKLU PLN ULP KOTARAYA,SPKLU PLN,"Kotaraya, Mepanga, Kabupaten Parigi Moutong, Sulawesi Tengah 94479",Kab Parigi Moutong,Sulawesi Tengah,0.545962,120.726371,medium,22 kW,1,1,Delta AC Max
1939,SPKLU KOTA BELANDA PIK 2,Other/General,"Jl. Otista, Salembaran, Kec. Teluknaga, Kabupaten Tangerang, Banten 15510",Kab Tangerang,Banten,-6.04466,106.69249,ultrafast,100 kW,3,2,CS Energy DC 100 kW
